claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
514729728,35,M,1,83,56881.6,0,0,Own,15006,2/24/2024,Saturday,Local,0,0,13,Broker,1,0,Medium,3073.101759,gray,26539.31734,7788.989525,500,1078.65,12.05541628,1,N
514999296,50,F,0,89,62582.4,0,1,Own,85062,10/11/2023,Wednesday,Local,2,0,38,Broker,1,6,Medium,33885.84824,red,35634.42464,2554.335238,1000,1622.67,11.7177295,3,N
515434752,41,M,1,75,59419.2,1,1,Rent,50008,2/23/2023,Thursday,Local,4,1,66,Broker,1,6,Compact,8062.466398,other,30942.79614,2910.042659,1000,1324.78,10.15572471,7,N
515559168,56,M,1,93,64411.2,1,1,Own,50036,10/31/2023,Tuesday,Parking Lot,0,0,9,Broker,0,7,Large,16747.47061,black,17271.21269,4326.028335,2000,1239.06,7.627796073,4,N
515683584,55,M,1,81,64107.2,1,1,Own,85016,6/23/2024,Sunday,Parking Lot,0,0,95,Broker,1,3,Medium,11953.55648,silver,19661.36479,2456.227123,2000,1246.68,10.78685504,4,N
515725056,57,M,1,72,64678.4,0,0,Own,15044,11/22/2024,Friday,Local,0,0,39,Broker,1,4,Large,10553.36259,black,45998.70012,3726.400896,1000,1622.67,9.758027171,5,N
515932416,47,F,1,86,61612.8,1,1,Own,15025,7/9/2024,Tuesday,Parking Lot,0,0,76,Broker,1,8,Medium,44896.82191,gray,17482.04475,6717.458455,500,1354.2,8.636194427,7,N
516119040,59,M,1,55,65230.4,1,0,Own,15025,4/29/2023,Saturday,Highway,5,1,0,Broker,1,4,Medium,69075.18671,black,21160.0848,2678.910045,1000,999.43,11.57152031,3,Y
516139776,35,F,1,96,56907.2,1,1,Own,80027,1/24/2023,Tuesday,Local,1,1,15,Broker,1,3,Compact,26167.01473,silver,19640.06256,3061.031267,2000,1155.97,10.57220057,4,Y
516243456,34,F,1,30,56435.2,0,0,Rent,80030,1/23/2024,Tuesday,Local,4,1,2,Broker,1,6,Compact,12757.44653,red,6982.011076,5188.80752,500,1232.57,10.09234654,7,Y
516284928,32,F,0,98,55433.6,1,1,Rent,15044,7/2/2024,Tuesday,Local,0,0,76,Broker,1,7,Medium,11146.97785,other,23114.90075,3474.514226,500,1078.65,10.2187389,3,Y
516347136,51,M,1,78,82908.8,1,1,Rent,50046,1/24/2024,Wednesday,Local,0,0,99,Broker,0,5,Compact,16777.47979,gray,10694.36028,6230.266857,1000,1324.78,10.84013731,4,N
516367872,37,M,1,81,46229.76,1,0,Own,15006,1/25/2023,Wednesday,Highway,0,0,46,Broker,1,5,Medium,25463.36911,red,6751.442486,7765.866058,500,1518.54,8.271679483,6,N
516430080,38,M,1,69,58212.8,0,0,Own,50036,1/6/2023,Friday,Parking Lot,0,0,91,Broker,0,2,Medium,19016.02568,blue,26168.03073,2221.298313,2000,1246.68,9.998553058,5,N
516803328,50,F,0,89,62604.8,1,1,Own,20153,7/10/2023,Monday,Parking Lot,0,0,9,Broker,0,7,Compact,16479.63374,silver,47562.13463,3478.556836,1000,1726.91,10.20815974,4,N
516844800,30,F,0,79,43553.28,0,1,Own,20139,5/9/2024,Thursday,Local,0,1,67,Broker,1,8,Large,17725.46721,gray,16690.26534,2068.838323,500,1232.57,8.176645681,6,N
517010688,51,F,1,36,82908.8,1,1,Own,85042,2/9/2023,Thursday,Local,0,0,44,Broker,0,6,Compact,11641.62179,silver,26310.63363,10421.17062,500,1518.54,7.995535807,6,N
517135104,32,F,1,68,55449.6,0,0,Own,15037,10/13/2024,Sunday,Parking Lot,0,0,0,Broker,0,4,Compact,16324.64247,silver,26792.63451,13437.62444,2000,1239.06,9.760367232,5,Y
517197312,37,F,1,91,46233.6,1,1,Own,50014,6/3/2024,Monday,Highway,0,0,56,Broker,0,4,Large,12017.02291,blue,29495.82695,4308.639969,1000,1622.67,9.600961024,3,N
517218048,35,M,0,85,45527.04,0,0,Rent,85039,2/6/2023,Monday,Local,2,1,0,Broker,1,6,Medium,17491.7276,black,16790.7904,3354.651597,500,1082.36,9.067830807,6,N
517259520,22,F,1,46,49444.8,0,1,Rent,80102,1/24/2024,Wednesday,Highway,0,0,45,Broker,1,3,Large,41254.0046,other,6685.332584,4708.469329,500,1055.6,9.084802914,6,N
517300992,38,M,1,92,46556.16,1,1,Own,80010,8/22/2024,Thursday,Highway,0,0,64,Broker,0,5,Medium,28190.90425,silver,23752.11831,4676.873135,1000,999.43,10.15794081,3,N
517508352,40,F,1,74,47223.04,1,0,Own,85007,8/24/2023,Thursday,Parking Lot,0,0,58,Broker,1,5,Large,10904.40132,black,23577.28338,9022.964628,1000,1324.78,9.80777522,2,N
517529088,55,F,1,95,64126.4,1,1,Rent,15035,2/22/2024,Thursday,Parking Lot,1,0,94,Broker,1,2,Medium,19401.24425,black,21018.86534,3981.684015,500,1518.54,12.16265794,5,N
517570560,50,M,0,59,62600,1,1,Own,50052,7/28/2023,Friday,Local,0,1,14,Broker,0,4,Medium,16736.08007,white,18641.48237,3932.046525,2000,1239.06,10.80229634,5,N
517674240,35,M,0,77,56892.8,1,1,Own,15042,3/11/2023,Saturday,Parking Lot,0,*,12,Broker,1,8,Medium,13231.37954,blue,52543.61955,6947.46389,500,1082.36,10.93491412,6,N
517798656,38,F,1,71,46558.72,1,1,Own,20109,6/24/2023,Saturday,Parking Lot,1,0,3,Broker,0,9,Medium,19446.16994,gray,20139.94165,2755.20477,2000,1155.97,9.946106824,7,N
517860864,60,M,0,84,52399.36,1,1,Own,85002,4/6/2024,Saturday,Local,0,0,99,Broker,0,8,Large,10790.22385,white,27022.48907,2135.992254,1000,1726.91,10.02028608,8,Y
517902336,42,M,1,72,47852.8,1,0,Own,80002,1/13/2023,Friday,Local,0,0,95,Broker,1,3,Large,20530.39704,black,23617.74242,2903.443513,500,1232.57,10.58972904,6,N
518254848,55,M,1,80,64124.8,1,1,Own,15025,3/19/2024,Tuesday,Highway,0,0,74,Broker,1,8,Medium,15591.31486,blue,32344.67332,2892.807266,500,1354.2,13.98070437,7,N
518441472,36,F,0,49,45871.36,1,0,Own,20109,9/18/2023,Monday,Highway,0,0,99,Broker,0,6,Medium,42630.63817,gray,48107.69796,7429.588114,500,1055.6,10.59405934,3,Y
518545152,51,M,1,50,62897.6,1,0,Own,15001,2/28/2024,Wednesday,Local,0,1,99,Broker,1,5,Large,29498.23909,silver,9679.001585,3131.104885,1000,999.43,8.133374416,9,N
518565888,32,M,1,84,55441.6,1,0,Own,15027,1/10/2023,Tuesday,Parking Lot,0,1,10,Broker,0,2,Compact,19150.05017,blue,37649.99557,6007.740462,2000,1155.97,7.371252505,5,N
518628096,44,F,1,85,60560,1,0,Own,50009,6/14/2024,Friday,Local,2,0,85,Broker,0,10,Medium,30631.77536,red,36438.36425,4183.293688,500,1078.65,11.13443185,8,Y
518690304,41,F,1,82,47555.84,1,0,Own,20148,3/29/2023,Wednesday,Local,1,1,93,Broker,1,8,Compact,8821.851376,other,21393.12938,6298.363261,500,1518.54,9.823867788,2,N
518752512,44,M,1,80,48439.04,0,1,Own,15038,5/8/2023,Monday,Local,0,1,14,Broker,1,8,Large,16866.4775,black,31447.01987,4400.620734,1000,1622.67,12.23434415,3,Y
518959872,61,M,0,73,52636.16,1,1,Own,15012,12/24/2024,Tuesday,Highway,0,0,64,Broker,1,5,Medium,18426.18131,other,32715.88592,6394.167337,2000,1155.97,9.501324449,2,N
518980608,39,M,1,70,46883.84,0,1,Own,80106,11/24/2023,Friday,Parking Lot,0,0,1,Broker,1,6,Large,17792.27009,black,20291.1362,4770.873897,1000,1726.91,7.758978864,4,N
519022080,56,M,0,76,51541.76,1,1,Own,50058,10/1/2023,Sunday,Parking Lot,0,1,54,Broker,1,2,Large,16799.6237,red,9852.425989,3422.831611,500,1232.57,11.23120326,6,N
519042816,34,M,0,78,56392,1,0,Rent,80022,1/24/2024,Wednesday,Highway,0,0,78,Broker,1,3,Compact,12527.89834,other,21300.92965,6199.886327,500,1078.65,10.88524706,6,N
519229440,47,F,1,68,61584,0,1,Own,50001,12/23/2023,Saturday,Highway,0,0,72,Broker,0,7,Compact,38718.7653,black,48972.98024,8578.690112,2000,1246.68,10.18658055,5,N
519333120,45,M,0,78,60913.6,1,1,Own,20101,3/7/2024,Thursday,Parking Lot,1,0,5,Broker,1,4,Medium,16634.34515,white,8733.471961,4230.300556,500,1082.36,10.35653086,3,Y
519353856,66,F,1,74,67040,1,0,Rent,20156,1/10/2024,Wednesday,Highway,1,0,60,Broker,1,8,Large,35235.03046,blue,15129.40885,3111.86725,500,1354.2,9.065632588,2,N
519395328,47,M,1,92,61601.6,1,1,Own,85045,9/4/2024,Wednesday,Parking Lot,0,0,33,Broker,0,6,Medium,6259.622143,blue,24346.24014,6730.813901,500,1055.6,12.91570794,3,Y
519602688,52,F,1,89,63251.2,0,1,Own,15009,8/30/2023,Wednesday,Local,0,0,76,Broker,1,6,Large,10384.45894,other,20572.00374,2888.232099,1000,1726.91,12.80893115,4,N
519664896,36,F,1,78,57280,0,0,Rent,85040,9/27/2024,Friday,Highway,1,0,46,Broker,1,9,Medium,40210.53066,blue,41623.20986,3521.563206,500,1232.57,9.011928754,2,N
519830784,41,F,0,73,59436.8,0,1,Own,20147,10/7/2024,Monday,Local,0,0,91,Broker,1,5,Medium,10019.59406,red,27565.15182,3229.484339,500,1518.54,8.918111428,7,N
519851520,46,M,1,83,61264,1,0,Rent,50028,7/27/2024,Saturday,Parking Lot,0,1,6,Broker,1,4,Medium,31631.61849,black,44755.2296,8424.654678,2000,1239.06,10.25600394,4,N
519872256,41,M,1,90,59420.8,0,1,Rent,20103,11/3/2023,Friday,Local,0,0,96,Broker,1,5,Medium,17517.21717,blue,30785.94824,9521.656557,2000,1246.68,9.864866148,8,N
520058880,38,M,1,64,58204.8,1,1,Rent,50038,9/5/2024,Thursday,Parking Lot,0,0,95,Broker,0,6,Large,16357.11311,silver,25985.93428,1715.58498,500,1082.36,11.21187122,1,Y
520079616,54,M,1,72,63825.6,1,1,Rent,85054,6/22/2024,Saturday,Local,0,1,73,Broker,1,8,Medium,25642.9231,red,22389.28085,4139.742271,500,1354.2,10.18445176,1,Y
520121088,31,F,0,87,54926.4,1,1,Own,20148,3/10/2024,Sunday,Local,0,0,1,Broker,1,5,Medium,22578.87163,black,37327.31925,8211.236697,500,1055.6,8.844481417,3,N
520162560,55,F,1,58,64110.4,1,1,Rent,20156,8/26/2023,Saturday,Local,0,0,21,Broker,0,4,Large,22773.80196,gray,18038.1326,3454.965579,1000,999.43,8.998991333,3,N
520204032,31,F,1,60,54947.2,0,0,Own,50029,8/7/2024,Wednesday,Local,1,0,14,Broker,0,5,Medium,37328.90125,other,8791.322203,1916.155013,1000,1726.91,9.355410101,8,N
520411392,51,F,1,83,62875.2,1,1,Own,85062,5/19/2024,Sunday,Local,0,0,1,Broker,1,4,Large,10053.47226,white,16821.43543,3980.47263,1000,1324.78,10.27902063,2,Y
520494336,37,M,0,79,57764.8,0,1,Own,80024,10/31/2024,Thursday,Highway,0,0,1,Broker,1,6,Compact,26491.90923,white,13209.27547,1912.796833,500,1518.54,8.733762134,5,Y
520535808,54,F,0,87,63838.4,1,1,Own,80014,2/13/2024,Tuesday,Highway,0,1,55,Broker,1,2,Large,31430.62553,gray,9403.299666,4258.842873,2000,1239.06,8.978127701,5,N
520598016,40,F,1,90,59043.2,1,0,Own,85021,3/10/2023,Friday,Highway,1,1,1,Broker,1,4,Medium,7109.020556,red,15107.32069,8109.101586,1000,1622.67,10.52729124,3,N
520660224,39,F,1,89,58600,1,1,Own,15033,4/9/2024,Tuesday,Parking Lot,0,0,61,Broker,1,6,Large,7057.950112,red,17905.40238,1750.110961,500,1354.2,11.62581825,6,N
520743168,54,M,1,79,63836.8,1,0,Rent,85045,2/18/2024,Sunday,Local,0,0,31,Broker,0,3,Medium,17587.87698,red,14380.58705,4502.479132,1000,999.43,11.09973489,3,N
520805376,50,M,1,83,62592,1,1,Rent,15009,7/17/2023,Monday,Local,2,0,83,Broker,0,6,Large,5053.417553,blue,21629.33686,3283.372253,500,1232.57,12.49485561,4,N
521033472,52,M,1,94,63212.8,0,1,Own,85072,3/6/2024,Wednesday,Highway,0,1,74,Broker,1,3,Medium,9280.997029,red,21910.41555,9281.363359,500,1518.54,7.920547139,3,Y
521074944,58,F,1,74,64942.4,1,1,Rent,80033,3/24/2023,Friday,Highway,0,1,56,Broker,0,7,Medium,15443.43139,red,40313.40684,11439.07178,2000,1239.06,10.61363944,1,N
521116416,73,F,1,85,68657.6,1,0,Own,80002,2/25/2024,Sunday,Parking Lot,0,0,42,Broker,1,1,Medium,14517.03001,silver,8023.471915,5648.75098,2000,1246.68,10.48063789,4,N
521178624,57,M,1,91,64686.4,1,0,Rent,85075,7/9/2023,Sunday,Highway,0,1,59,Broker,1,5,Medium,24061.54876,black,16282.06333,7992.2522,1000,1622.67,9.420061665,6,Y
521240832,39,M,0,90,58611.2,1,1,Rent,50021,1/30/2024,Tuesday,Local,3,0,50,Broker,1,6,Large,18580.76935,black,5126.58365,2630.199558,500,1082.36,10.39899564,2,N
521323776,40,F,1,51,59035.2,0,0,Own,50021,11/24/2023,Friday,Local,1,1,48,Broker,1,5,Large,14781.54948,black,19750.41081,2311.61115,500,1055.6,9.446613443,3,N
521365248,47,F,0,82,61600,0,1,Own,20112,7/30/2023,Sunday,Local,1,1,49,Broker,0,5,Compact,43101.6354,silver,20282.00126,7328.917612,1000,999.43,11.55420511,5,N
521427456,45,F,1,67,60899.2,1,0,Own,80041,12/31/2023,Sunday,Local,0,0,5,Broker,0,12,Large,7900.851644,gray,32660.96275,5416.122623,1000,1726.91,10.64049974,3,N
521468928,39,M,1,75,58620.8,1,0,Own,15034,3/28/2023,Tuesday,Local,0,1,21,Broker,0,5,Medium,52070.25871,gray,38918.12501,9798.123597,500,1232.57,14.15193421,1,N
521593344,53,M,1,59,63528,1,1,Own,85027,6/9/2024,Sunday,Local,0,1,50,Broker,0,5,Medium,11204.29975,blue,12806.86822,1404.363128,500,1518.54,12.37375424,1,N
521634816,45,F,0,25,60912,1,0,Rent,20109,5/2/2023,Tuesday,Parking Lot,0,0,84,Broker,1,6,Medium,29832.29938,gray,24755.72309,7944.564287,2000,1246.68,10.90532935,3,N
521738496,44,F,1,75,60528,0,1,Own,85064,10/31/2024,Thursday,Highway,0,0,17,Broker,1,9,Medium,26938.77375,other,21560.8851,5102.328122,500,1354.2,8.672383197,3,N
521759232,42,F,0,50,79776,1,0,Own,85028,3/12/2024,Tuesday,Local,0,1,17,Broker,1,2,Medium,17365.19183,other,18208.78956,2777.288546,500,1055.6,8.684561655,5,N
521779968,34,M,1,70,56420.8,1,1,Own,20152,9/14/2023,Thursday,Local,0,0,67,Broker,1,7,Medium,25199.87044,other,35788.2325,3839.443766,1000,999.43,9.381034067,3,N
521821440,54,M,0,82,63825.6,1,1,Own,50022,9/9/2024,Monday,Parking Lot,0,0,51,Broker,1,3,Large,12518.78922,gray,18399.81959,4209.084856,2000,1155.97,11.79663845,3,N
521862912,51,M,1,55,62902.4,1,0,Own,20132,12/5/2024,Thursday,Parking Lot,0,0,27,Broker,0,5,Medium,12764.06123,red,10093.67946,5199.962482,1000,1726.91,9.798732551,4,N
521883648,60,M,1,81,65518.4,1,0,Own,15053,3/26/2023,Sunday,Local,0,0,96,Broker,0,5,Compact,16047.00712,other,16059.45482,3033.481131,500,1232.57,9.044745347,3,N
521966592,35,F,1,67,56880,0,1,Own,20105,3/5/2023,Sunday,Local,0,0,98,Broker,1,5,Large,5979.877394,red,38730.8439,4080.896835,500,1078.65,8.481704797,5,Y
522008064,58,M,0,56,64961.6,0,0,Own,15012,5/22/2023,Monday,Local,0,0,100,Broker,0,7,Medium,13305.33746,silver,29947.38683,5321.587188,1000,1324.78,9.194958522,6,N
522132480,46,M,0,74,61270.4,0,1,Own,15021,8/18/2023,Friday,Local,0,1,93,Broker,1,6,Large,34345.86169,other,17060.60541,2363.647016,2000,1246.68,10.59587664,5,Y
522215424,43,M,0,62,60160,0,1,Own,15022,2/4/2023,Saturday,Local,0,0,0,Broker,1,5,Medium,12210.41539,gray,8548.285874,4231.838344,500,1082.36,9.472374386,3,Y
522298368,37,M,1,73,57753.6,0,0,Rent,50050,12/28/2024,Saturday,Parking Lot,0,0,97,Broker,1,8,Large,20224.06204,blue,10802.58274,3808.639663,500,1354.2,10.93414637,3,N
522402048,52,M,1,77,63201.6,1,1,Rent,50001,2/1/2024,Thursday,Highway,0,1,49,Broker,0,4,Medium,16825.44066,gray,20784.25458,3828.995957,500,1055.6,10.9412972,0,N
522630144,44,F,1,76,60542.4,0,1,Rent,15046,5/31/2024,Friday,Local,0,0,54,Broker,1,3,Compact,36135.33962,black,33649.13408,6083.531142,1000,1726.91,9.830755114,5,Y
522878976,45,F,0,92,60889.6,1,1,Own,50011,9/7/2024,Saturday,Local,0,0,88,Broker,0,5,Large,14267.54393,silver,50234.58881,2548.857819,1000,1324.78,13.80924056,4,N
523086336,35,M,1,67,56884.8,1,1,Rent,50037,1/20/2024,Saturday,Parking Lot,0,0,2,Broker,0,3,Compact,11990.29495,silver,25450.01386,5208.886159,2000,1239.06,8.589540168,1,N
523148544,56,F,1,96,64379.2,1,1,Own,80011,10/22/2024,Tuesday,Local,0,0,3,Broker,0,0,Large,42765.19381,silver,29886.4583,5566.233649,1000,1622.67,10.26022301,6,N
523438848,49,M,1,74,62260.8,1,0,Own,85006,12/6/2023,Wednesday,Highway,0,0,74,Broker,1,6,Compact,8679.133066,gray,20209.15547,6183.607416,500,1055.6,10.0780544,4,N
523625472,50,F,1,69,62572.8,0,0,Rent,15009,2/4/2023,Saturday,Local,0,1,11,Broker,1,1,Medium,27281.09329,red,14493.72971,2846.535182,1000,1726.91,7.769523723,6,Y
523832832,54,F,1,59,63812.8,0,1,Own,80021,1/23/2023,Monday,Local,0,0,50,Broker,1,5,Compact,14890.73448,silver,13660.88062,4240.73273,500,1078.65,8.665127126,5,N
523998720,49,M,0,51,62268.8,1,0,Own,85048,4/13/2024,Saturday,Parking Lot,1,0,47,Broker,0,4,Compact,54524.1873,black,13039.32694,1569.729346,2000,1239.06,9.536044825,6,Y
524019456,43,M,1,71,60172.8,1,1,Own,20102,7/7/2024,Sunday,Local,0,1,85,Broker,1,3,Compact,25456.51621,white,22265.50299,2424.594313,2000,1246.68,9.278551792,2,N
524081664,45,F,0,76,60899.2,1,0,Own,80046,11/29/2023,Wednesday,Parking Lot,0,0,3,Broker,0,6,Medium,24851.7577,silver,28327.83021,5987.051039,500,1082.36,11.26341434,9,N
524185344,29,M,0,48,53878.4,1,0,Rent,50022,12/27/2023,Wednesday,Highway,1,0,94,Broker,0,4,Compact,40807.45665,red,21344.63511,4888.981772,500,1354.2,9.54269758,2,N
524434176,30,M,1,80,54433.6,0,0,Rent,15005,6/26/2023,Monday,Parking Lot,1,0,95,Broker,0,5,Compact,30782.59013,black,7516.428975,8400.747543,500,1232.57,9.960735036,5,N
524579328,36,M,1,71,57324.8,0,1,Own,15028,2/12/2023,Sunday,Highway,0,0,0,Broker,0,1,Medium,11414.2459,black,18348.12054,2914.130914,1000,1324.78,9.997096717,2,N
524641536,42,M,1,87,59808,1,1,Own,50011,2/14/2024,Wednesday,Local,1,0,76,Broker,1,5,Compact,52422.00394,gray,11628.37185,4274.480339,500,1518.54,10.99225672,3,N
524828160,56,M,0,86,64422.4,0,1,Rent,50044,7/21/2024,Sunday,Highway,2,0,72,Broker,1,5,Large,41855.43502,red,4950.083026,4656.646537,1000,1622.67,8.989715718,8,N
524848896,43,M,0,31,60169.6,0,0,Rent,80042,5/26/2023,Friday,Local,0,1,6,Broker,0,3,Large,33776.68349,blue,17582.16708,4478.620736,500,1082.36,12.08421459,6,N
524890368,49,M,1,83,62278.4,1,0,Rent,20152,5/13/2023,Saturday,Local,1,1,31,Broker,0,2,Medium,7041.405563,silver,16047.26792,6874.53737,500,1354.2,9.440740043,5,Y
524973312,53,F,1,80,63528,1,0,Own,15053,7/20/2023,Thursday,Local,3,0,94,Broker,1,4,Large,41201.26936,red,32408.91611,4894.362417,500,1055.6,9.566392564,6,N
525118464,38,F,1,42,58185.6,0,1,Rent,15021,6/7/2023,Wednesday,Highway,0,1,77,Broker,1,5,Large,9055.441828,black,30656.95592,2563.474066,1000,1726.91,10.00018544,4,N
525159936,59,M,1,79,65224,0,1,Own,85006,2/18/2023,Saturday,Local,0,*,69,Broker,1,2,Large,31869.86147,other,23548.21552,4784.475434,500,1078.65,10.68437439,3,N
525180672,59,M,1,55,65224,1,1,Own,85080,1/23/2023,Monday,Local,0,0,96,Broker,0,8,Compact,33763.13753,white,30258.86079,4595.998876,1000,1324.78,10.7637627,3,N
525242880,53,F,1,82,63537.6,1,0,Own,50054,5/29/2023,Monday,Highway,0,0,86,Broker,1,6,Medium,14126.11668,gray,32296.11475,6619.933044,500,1518.54,11.35365339,8,N
525263616,62,M,1,54,66062.4,0,0,Rent,50014,10/27/2023,Friday,Highway,0,0,14,Broker,0,3,Compact,11545.45052,blue,16762.73353,2583.681261,2000,1239.06,9.530325844,3,Y
525346560,33,M,1,49,55936,1,1,Own,85005,4/17/2023,Monday,Parking Lot,0,0,32,Broker,1,7,Compact,9320.991404,gray,11621.90909,6384.275026,500,1082.36,13.19728538,2,N
525388032,51,F,1,56,62897.6,0,0,Rent,20109,1/19/2024,Friday,Local,0,0,32,Broker,0,2,Large,10114.3222,black,15530.18881,6217.81979,500,1354.2,10.62173082,3,N
525636864,80,M,1,74,70112,1,1,Own,80035,12/24/2023,Sunday,Parking Lot,0,0,86,Broker,0,4,Compact,18274.2802,gray,11038.12047,9480.86088,2000,1155.97,11.39556867,4,Y
525740544,60,M,0,83,65500.8,0,0,Own,50021,5/10/2023,Wednesday,Highway,0,0,3,Broker,1,2,Large,12267.80637,red,12009.96209,6182.326927,500,1078.65,9.030830733,10,N
525823488,45,M,0,63,60920,1,1,Own,50021,1/10/2024,Wednesday,Parking Lot,0,0,2,Broker,0,2,Medium,6673.103184,other,39462.82922,9100.745142,1000,1324.78,8.171205136,8,N
525864960,35,M,1,84,56886.4,1,1,Own,15052,6/24/2024,Monday,Local,1,0,1,Broker,0,7,Medium,22512.71945,blue,15910.61205,2800.528217,2000,1239.06,10.28133237,7,Y
525927168,43,F,1,69,60161.6,1,0,Own,80025,7/6/2023,Thursday,Parking Lot,0,0,50,Broker,0,5,Medium,17763.30725,other,19337.46968,3937.38056,2000,1246.68,11.1039843,4,Y
526155264,43,M,1,60,60179.2,1,1,Rent,80106,10/25/2024,Friday,Parking Lot,1,0,27,Broker,1,2,Compact,21874.39588,white,22245.45309,6218.935889,500,1055.6,9.867603347,5,N
526341888,52,M,0,86,63196.8,1,1,Own,50025,8/24/2023,Thursday,Highway,1,0,98,Broker,0,8,Compact,11439.45735,other,18343.46322,7140.521719,2000,1155.97,8.934742647,4,Y
526383360,37,F,0,60,57753.6,1,0,Rent,80010,7/27/2023,Thursday,Highway,2,1,81,Broker,1,4,Compact,13372.84108,gray,50852.19637,3898.826996,500,1232.57,12.32643111,5,N
526424832,42,M,0,55,79776,0,0,Own,85082,12/1/2023,Friday,Local,5,0,97,Broker,1,2,Medium,27954.48062,red,35238.10973,5713.613695,500,1078.65,10.77495878,7,N
526590720,48,F,1,75,61915.2,0,1,Own,20112,5/7/2024,Tuesday,Local,0,0,95,Broker,1,4,Compact,27449.07547,red,58627.03753,8417.055763,2000,1239.06,9.993932675,2,N
526632192,52,F,1,64,63219.2,1,0,Rent,80016,10/27/2023,Friday,Highway,0,0,83,Broker,0,5,Large,19988.94737,gray,13003.52432,7436.744759,2000,1246.68,13.88568999,6,N
526756608,41,M,1,48,59419.2,1,0,Rent,20103,10/30/2024,Wednesday,Parking Lot,2,1,78,Broker,1,3,Medium,16893.61713,black,29228.59418,7260.350008,500,1354.2,10.44898262,5,Y
526777344,45,F,1,37,60905.6,1,0,Rent,20129,4/12/2024,Friday,Parking Lot,0,0,49,Broker,0,2,Medium,25684.74562,silver,26102.83977,5713.619434,500,1055.6,8.657115461,5,Y
526818816,43,F,1,83,60188.8,1,1,Rent,20135,10/22/2023,Sunday,Highway,0,0,21,Broker,1,4,Medium,25128.03154,other,14023.35042,7534.384122,2000,1155.97,7.292457898,3,Y
526860288,42,F,1,71,79776,1,1,Rent,85069,9/23/2024,Monday,Highway,1,0,49,Broker,1,7,Compact,14624.10551,gray,41409.27648,2828.453073,500,1232.57,12.64622727,7,N
526943232,48,F,1,61,61931.2,1,0,Rent,50046,7/22/2024,Monday,Local,0,0,4,Broker,0,2,Compact,18221.2797,gray,11648.0938,2743.01191,500,1078.65,12.21297396,7,N
526984704,39,M,1,88,58635.2,1,1,Rent,20141,11/29/2024,Friday,Highway,1,0,92,Broker,0,0,Medium,7258.349101,other,11327.29354,5729.438022,1000,1324.78,9.762394278,3,Y
527150592,42,M,0,81,59814.4,1,1,Own,50020,11/11/2023,Saturday,Highway,4,0,97,Broker,1,4,Large,9097.630273,silver,7897.41048,4066.984514,500,1518.54,11.22264761,2,N
527233536,35,M,1,58,56907.2,0,1,Rent,85071,3/28/2023,Tuesday,Parking Lot,0,0,65,Broker,0,1,Medium,14304.56177,gray,19570.24696,4855.428751,2000,1239.06,8.374437996,5,Y
527440896,40,F,1,68,59016,0,1,Own,20155,7/31/2023,Monday,Highway,0,1,32,Broker,1,2,Large,27741.39132,gray,42145.54876,6753.420477,500,1082.36,11.67229811,6,N
527606784,64,M,1,95,66536,0,1,Own,85039,2/4/2023,Saturday,Local,0,0,18,Broker,1,6,Medium,19721.78472,other,30184.57231,4502.985038,1000,1726.91,12.42063634,4,N
527814144,30,F,0,81,54424,1,1,Own,15012,4/9/2024,Tuesday,Local,1,0,38,Broker,1,3,Compact,30528.9096,blue,23588.48363,1362.440408,500,1078.65,10.41812925,6,N
527855616,41,M,1,78,59398.4,0,0,Rent,50012,9/13/2023,Wednesday,Parking Lot,3,1,84,Broker,1,6,Large,63800.41427,red,18444.99483,2258.647985,1000,1324.78,9.283407036,3,N
527938560,35,M,0,78,56892.8,1,0,Own,15035,11/8/2023,Wednesday,Local,0,0,16,Broker,1,7,Large,23283.14727,white,19706.94469,2983.321901,2000,1246.68,9.575462884,3,N
527980032,52,M,1,55,63219.2,1,1,Own,15026,4/1/2024,Monday,Local,1,1,88,Broker,0,5,Medium,46322.53918,red,21985.69688,3330.157546,1000,1622.67,9.911197542,5,N
528021504,57,F,1,96,64689.6,1,0,Rent,85069,10/29/2024,Tuesday,Local,0,0,84,Broker,0,2,Medium,11298.75311,blue,15913.59055,4980.861412,500,1082.36,10.47746544,6,N
528104448,67,M,1,84,67267.2,1,1,Own,50051,7/12/2024,Friday,Highway,0,1,96,Broker,1,3,Compact,76947.92289,other,15155.42227,3972.368661,500,1354.2,8.392482644,5,Y
528145920,37,F,1,100,57761.6,1,0,Rent,50009,2/20/2023,Monday,Local,0,1,35,Broker,1,5,Large,44874.16795,silver,54261.72694,3565.114979,500,1055.6,9.818310227,4,N
